scope,house_a,house_b,origin_a,origin_b,both_emigre,same_origin_group,weight,shared_days
1914,Cunliffe Brothers,"Smith, St Aubyn & Co",British: private / merchant (native),British: discount house,False,False,0.4648790509038985,13
1914,Cunliffe Brothers,"Daniell, Cazenove & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.36115755925730764,9
1914,Cunliffe Brothers,Eastern Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3111879571320709,7
1914,Cunliffe Brothers,Gillett Brothers,British: private / merchant (native),British: discount house,False,False,0.5734146386569556,11
1914,Cunliffe Brothers,Hongkong & Shanghai Banking Corp.,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3127716210856122,6
1914,Cunliffe Brothers,Mercantile Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3768673314407159,7
1914,Cunliffe Brothers,National Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.37532594530273455,9
1914,Cunliffe Brothers,Ryder & Co,British: private / merchant (native),British: discount house,False,False,0.3230291412348993,6
1914,Cunliffe Brothers,London Hanseatic Bank,British: private / merchant (native),Foreign bank (1914 wartime),False,False,0.47286624374346037,6
1914,Cunliffe Brothers,National Discount Co.,British: private / merchant (native),British: discount house,False,False,0.3370526488229122,9
1914,Cunliffe Brothers,Union Discount Co. of London,British: private / merchant (native),British: discount house,False,False,0.4456342606241896,13
1914,Cunliffe Brothers,Imperial Ottoman Bank,British: private / merchant (native),Foreign bank (1914 wartime),False,False,0.3296902366978935,5
1914,Cunliffe Brothers,London County & Westminster Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3109371676027109,13
1914,Cunliffe Brothers,Parr's Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3348554112644579,14
1914,Cunliffe Brothers,Yokohama Specie Bank,British: private / merchant (native),Foreign bank (1914 wartime),False,False,0.3730019232961255,4
1914,Cunliffe Brothers,National Provincial Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4256282653793743,10
1914,Cunliffe Brothers,"Glyn, Mills, Currie & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.3427955850955305,10
1914,"Daniell, Cazenove & Co",Gillett Brothers,British: private / merchant (native),British: discount house,False,False,0.3367876570272817,7
1914,"Daniell, Cazenove & Co",Haarbleicher & Schumann,British: private / merchant (native),Emigre: German & Central European,False,False,0.3396831102433787,9
1914,"Daniell, Cazenove & Co",Hongkong & Shanghai Banking Corp.,British: private / merchant (native),Colonial / Imperial bank,False,False,0.4330127018922193,9
1914,"Daniell, Cazenove & Co",International Banking Corporation,British: private / merchant (native),Emigre: American,False,False,0.3042903097250923,5
1914,"Daniell, Cazenove & Co",King & Foa,British: private / merchant (native),Emigre: Greek & Levantine,False,False,0.5345224838248488,18
1914,"Daniell, Cazenove & Co",Mercantile Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3975231959999626,8
1914,"Daniell, Cazenove & Co",National Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.4618802153517006,12
1914,"Daniell, Cazenove & Co","Reeves, Whitburn & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.49190985824841454,14
1914,"Daniell, Cazenove & Co",Ryder & Co,British: private / merchant (native),British: discount house,False,False,0.4472135954999579,9
1914,"Daniell, Cazenove & Co",Samuel Montagu & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.3849001794597505,8
1914,"Daniell, Cazenove & Co","Smith, St Aubyn & Co",British: private / merchant (native),British: discount house,False,False,0.5610836076867821,17
1914,"Daniell, Cazenove & Co",London Hanseatic Bank,British: private / merchant (native),Foreign bank (1914 wartime),False,False,0.363696483726654,5
1914,"Daniell, Cazenove & Co",National Discount Co.,British: private / merchant (native),British: discount house,False,False,0.4147806778921701,12
1914,"Daniell, Cazenove & Co",Union Discount Co. of London,British: private / merchant (native),British: discount house,False,False,0.5378561975930828,17
1914,"Daniell, Cazenove & Co",Imperial Ottoman Bank,British: private / merchant (native),Foreign bank (1914 wartime),False,False,0.3042903097250923,5
1914,"Daniell, Cazenove & Co",London County & Westminster Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.5077374035416001,23
1914,"Daniell, Cazenove & Co",Parr's Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4856618642571827,22
1914,"Daniell, Cazenove & Co","Glyn, Mills, Currie & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.5062175977346661,16
1914,"Daniell, Cazenove & Co",London & Brazilian Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.34020690871988585,5
1914,"Daniell, Cazenove & Co",London & River Plate Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3888888888888889,7
1914,"Daniell, Cazenove & Co",Union of London & Smiths Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4279116053425598,23
1914,"Daniell, Cazenove & Co",National Provincial Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4714045207910317,12
1914,"Daniell, Cazenove & Co",Lloyds Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.41239304942116123,15
1914,"Daniell, Cazenove & Co",London & South Western Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.36115755925730764,9
1914,"Daniell, Cazenove & Co",London Joint Stock Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.46195657812238883,11
1914,"Daniell, Cazenove & Co",National Bank of Scotland,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3359684204526464,8
1914,"Daniell, Cazenove & Co",J. Henry Schröder & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.3042903097250923,5
1914,"Daniell, Cazenove & Co",Standard Bank of South Africa,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3333333333333333,6
1914,Deutsche Bank (London),National Discount Co.,Foreign bank (1914 wartime),British: discount house,False,False,0.3110855084191276,3
1914,Deutsche Bank (London),Royal Bank of Scotland,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.3535533905932738,3
1914,Deutsche Bank (London),Union Bank of Scotland,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.5222329678670935,3
1914,Eastern Bank,Haarbleicher & Schumann,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.3763089045031908,9
1914,Eastern Bank,Hongkong & Shanghai Banking Corp.,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.47970161180012344,9
1914,Eastern Bank,Mercantile Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.4954336943068623,9
1914,Eastern Bank,Gillett Brothers,Colonial / Imperial bank,British: discount house,False,False,0.42640143271122083,8
1914,Eastern Bank,King & Foa,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.36187343222787294,11
1914,Eastern Bank,National Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.38376128944009874,9
1914,Eastern Bank,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.35032452487268534,9
1914,Eastern Bank,Samuel Montagu & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.31980107453341566,6
1914,Eastern Bank,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.36563621206356534,10
1914,Eastern Bank,National Discount Co.,Colonial / Imperial bank,British: discount house,False,False,0.3063358324269934,8
1914,Eastern Bank,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.31544983675475174,9
1914,Eastern Bank,"Glyn, Mills, Currie & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3504998186163908,10
1914,Frederick Huth & Co,Haarbleicher & Schumann,Emigre: German & Central European,Emigre: German & Central European,True,True,0.323575114464717,7
1914,Frederick Huth & Co,National Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3299831645537222,7
1914,Frederick Huth & Co,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3785166493051126,14
1914,Frederick Huth & Co,Union of London & Smiths Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3417929635123316,15
1914,Frederick Huth & Co,"Glyn, Mills, Currie & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.30999370331685144,8
1914,Frederick Huth & Co,Lütgens & Ripley,Emigre: German & Central European,Emigre: German & Central European,True,True,0.314970394174356,5
1914,Frederick Huth & Co,National Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3086066999241838,6
1914,Frühling & Goschen,Gillett Brothers,Emigre: German & Central European,British: discount house,False,False,0.30151134457776363,4
1914,Frühling & Goschen,King & Foa,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.3256694736394648,7
1914,Frühling & Goschen,London County & Westminster Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3112715087397336,9
1914,Frühling & Goschen,National Discount Co.,Emigre: German & Central European,British: discount house,False,False,0.3249182166443294,6
1914,Frühling & Goschen,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3458572319330373,10
1914,Frühling & Goschen,"Reeves, Whitburn & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.3853373177942262,7
1914,Frühling & Goschen,Samuel Montagu & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.30151134457776363,4
1914,Frühling & Goschen,Union Discount Co. of London,Emigre: German & Central European,British: discount house,False,False,0.34697711796762676,7
1914,Frühling & Goschen,William Brandt's Sons & Co,Emigre: German & Central European,Emigre: German & Central European,True,True,0.36363636363636365,4
1914,Frühling & Goschen,Yokohama Specie Bank,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.40451991747794525,3
1914,Frühling & Goschen,König Brothers,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3481553119113957,2
1914,Frühling & Goschen,London & Brazilian Bank,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.31980107453341566,3
1914,Frühling & Goschen,London & River Plate Bank,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3481553119113957,4
1914,Frühling & Goschen,National Provincial Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3077287274483318,5
1914,Frühling & Goschen,Royal Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.43082021842766455,7
1914,Frühling & Goschen,Manchester & Liverpool District Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.30151134457776363,2
1914,Frühling & Goschen,Ralli Brothers,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.3481553119113957,2
1914,Gillett Brothers,Hongkong & Shanghai Banking Corp.,British: discount house,Colonial / Imperial bank,False,False,0.375,6
1914,Gillett Brothers,King & Foa,British: discount house,Emigre: Greek & Levantine,False,False,0.38575837490522974,10
1914,Gillett Brothers,Mercantile Bank of India,British: discount house,Colonial / Imperial bank,False,False,0.45184805705753195,7
1914,Gillett Brothers,National Bank of India,British: discount house,Colonial / Imperial bank,False,False,0.35,7
1914,Gillett Brothers,"Reeves, Whitburn & Co",British: discount house,British: private / merchant (native),False,False,0.5020790110464023,11
1914,Gillett Brothers,Ryder & Co,British: discount house,British: discount house,False,True,0.3227486121839514,5
1914,Gillett Brothers,Samuel Montagu & Co,British: discount house,Emigre: German & Central European,False,False,0.3125,5
1914,Gillett Brothers,"Smith, St Aubyn & Co",British: discount house,British: discount house,False,True,0.34299717028501764,8
1914,Gillett Brothers,London Hanseatic Bank,British: discount house,Foreign bank (1914 wartime),False,False,0.472455591261534,5
1914,Gillett Brothers,National Discount Co.,British: discount house,British: discount house,False,True,0.3592106040535498,8
1914,Gillett Brothers,Union Discount Co. of London,British: discount house,British: discount house,False,True,0.3698977214370539,9
1914,Gillett Brothers,White & Shaxson,British: discount house,British: discount house,False,True,0.33541019662496846,6
1914,Gillett Brothers,William Brandt's Sons & Co,British: discount house,Emigre: German & Central European,False,False,0.30151134457776363,4
1914,Gillett Brothers,Imperial Ottoman Bank,British: discount house,Foreign bank (1914 wartime),False,False,0.31622776601683794,4
1914,Gillett Brothers,Yokohama Specie Bank,British: discount house,Foreign bank (1914 wartime),False,False,0.33541019662496846,3
1914,Gillett Brothers,National Provincial Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.3061862178478973,6
1914,Gillett Brothers,London & Brazilian Bank,British: discount house,Colonial / Imperial bank,False,False,0.35355339059327373,4
1914,"Glyn, Mills, Currie & Co",London County & Westminster Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.5280200004833,28
1914,"Glyn, Mills, Currie & Co",National Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.4274373669939289,13
1914,"Glyn, Mills, Currie & Co","Smith, St Aubyn & Co",British: private / merchant (native),British: discount house,False,False,0.3665245183824906,13
1914,"Glyn, Mills, Currie & Co",Union Discount Co. of London,British: private / merchant (native),British: discount house,False,False,0.4864864864864865,18
1914,"Glyn, Mills, Currie & Co",Union of London & Smiths Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.5721497992448774,36
1914,"Glyn, Mills, Currie & Co",King & Foa,British: private / merchant (native),Emigre: Greek & Levantine,False,False,0.532713603903433,21
1914,"Glyn, Mills, Currie & Co",Mercantile Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.382028723980208,9
1914,"Glyn, Mills, Currie & Co",National Discount Co.,British: private / merchant (native),British: discount house,False,False,0.44290394651811943,15
1914,"Glyn, Mills, Currie & Co","Kleinwort, Sons & Co",British: private / merchant (native),Emigre: German & Central European,False,False,0.30528125543633183,10
1914,"Glyn, Mills, Currie & Co",London & Brazilian Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.4068667356033675,7
1914,"Glyn, Mills, Currie & Co",London & River Plate Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.4745789978762495,10
1914,"Glyn, Mills, Currie & Co",Parr's Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.5468778576434178,29
1914,"Glyn, Mills, Currie & Co","Reeves, Whitburn & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.3601801351125985,12
1914,"Glyn, Mills, Currie & Co",William Brandt's Sons & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.34697711796762676,7
1914,"Glyn, Mills, Currie & Co",National Provincial Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.5033670414105182,15
1914,"Glyn, Mills, Currie & Co",Lloyds Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4931969619160719,21
1914,"Glyn, Mills, Currie & Co",London Joint Stock Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.43049760200050513,12
1914,"Glyn, Mills, Currie & Co",National Bank of Scotland,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.35874800166708765,10
1914,"Glyn, Mills, Currie & Co",White & Shaxson,British: private / merchant (native),British: discount house,False,False,0.4043680421515942,11
1914,"Glyn, Mills, Currie & Co",London & South Western Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4456342606241896,13
1914,"Glyn, Mills, Currie & Co",Royal Bank of Scotland,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.36913583036771336,11
1914,"Glyn, Mills, Currie & Co",Standard Bank of South Africa,British: private / merchant (native),Colonial / Imperial bank,False,False,0.5220368976638745,11
1914,"Glyn, Mills, Currie & Co",Lütgens & Ripley,British: private / merchant (native),Emigre: German & Central European,False,False,0.3954372976473721,9
1914,Guaranty Trust Co of New York,Hongkong & Shanghai Banking Corp.,Emigre: American,Colonial / Imperial bank,False,False,0.33541019662496846,3
1914,Guaranty Trust Co of New York,Samuel Montagu & Co,Emigre: American,Emigre: German & Central European,True,False,0.33541019662496846,3
1914,Haarbleicher & Schumann,"Reeves, Whitburn & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.4654746681256314,13
1914,Haarbleicher & Schumann,"Smith, St Aubyn & Co",Emigre: German & Central European,British: discount house,False,False,0.53813823519705,16
1914,Haarbleicher & Schumann,King & Foa,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.3328751429678414,11
1914,Haarbleicher & Schumann,Hongkong & Shanghai Banking Corp.,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3432032364918221,7
1914,Haarbleicher & Schumann,International Banking Corporation,Emigre: German & Central European,Emigre: American,True,False,0.3721042037676254,6
1914,Haarbleicher & Schumann,Mercantile Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3038218101251,6
1914,Haarbleicher & Schumann,Ryder & Co,Emigre: German & Central European,British: discount house,False,False,0.45573271518765,9
1914,Haarbleicher & Schumann,National Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3922322702763681,10
1914,Haarbleicher & Schumann,Imperial Ottoman Bank,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.49613893835683387,8
1914,Haarbleicher & Schumann,National Discount Co.,Emigre: German & Central European,British: discount house,False,False,0.35223497683817345,10
1914,Haarbleicher & Schumann,Union Discount Co. of London,Emigre: German & Central European,British: discount house,False,False,0.4513781161534127,14
1914,Haarbleicher & Schumann,König Brothers,Emigre: German & Central European,Emigre: German & Central European,True,True,0.3396831102433787,3
1914,Haarbleicher & Schumann,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3149448894660933,14
1914,Haarbleicher & Schumann,Yokohama Specie Bank,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.3508232077228117,4
1914,Haarbleicher & Schumann,London & South Western Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3680373690492888,9
1914,Hongkong & Shanghai Banking Corp.,International Banking Corporation,Colonial / Imperial bank,Emigre: American,False,False,0.31622776601683794,4
1914,Hongkong & Shanghai Banking Corp.,Mercantile Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.45184805705753195,7
1914,Hongkong & Shanghai Banking Corp.,Ryder & Co,Colonial / Imperial bank,British: discount house,False,False,0.45184805705753195,7
1914,Hongkong & Shanghai Banking Corp.,King & Foa,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.3086066999241838,8
1914,Hongkong & Shanghai Banking Corp.,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.45643546458763845,10
1914,Hongkong & Shanghai Banking Corp.,Samuel Montagu & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.375,6
1914,Hongkong & Shanghai Banking Corp.,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.38587181657064484,9
1914,Hongkong & Shanghai Banking Corp.,London County & Westminster Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3154466340720224,11
1914,Imperial Ottoman Bank,"Reeves, Whitburn & Co",Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.46188021535170054,8
1914,Imperial Ottoman Bank,Ryder & Co,Foreign bank (1914 wartime),British: discount house,False,False,0.32659863237109044,4
1914,Imperial Ottoman Bank,"Smith, St Aubyn & Co",Foreign bank (1914 wartime),British: discount house,False,False,0.4338609156373123,8
1914,Imperial Ottoman Bank,Union Discount Co. of London,Foreign bank (1914 wartime),British: discount house,False,False,0.5198752449100363,10
1914,Imperial Ottoman Bank,London Hanseatic Bank,Foreign bank (1914 wartime),Foreign bank (1914 wartime),False,True,0.35856858280031806,3
1914,Imperial Ottoman Bank,Mercantile Bank of India,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.32659863237109044,4
1914,Imperial Ottoman Bank,J. Henry Schröder & Co,Foreign bank (1914 wartime),Emigre: German & Central European,False,False,0.3,3
1914,Imperial Ottoman Bank,"Robarts, Lubbock & Co",Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.31622776601683794,2
1914,Imperial Ottoman Bank,Yokohama Specie Bank,Foreign bank (1914 wartime),Foreign bank (1914 wartime),False,True,0.4242640687119285,3
1914,Imperial Ottoman Bank,König Brothers,Foreign bank (1914 wartime),Emigre: German & Central European,False,False,0.3651483716701107,2
1914,Imperial Ottoman Bank,Union Bank of Australia,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.35856858280031806,3
1914,International Banking Corporation,King & Foa,Emigre: American,Emigre: Greek & Levantine,True,False,0.34156502553198664,7
1914,International Banking Corporation,National Bank of India,Emigre: American,Colonial / Imperial bank,False,False,0.31622776601683794,5
1914,International Banking Corporation,"Smith, St Aubyn & Co",Emigre: American,British: discount house,False,False,0.32539568672798425,6
1914,International Banking Corporation,Union Discount Co. of London,Emigre: American,British: discount house,False,False,0.3119251469460218,6
1914,International Banking Corporation,National Provincial Bank,Emigre: American,British: clearing / joint-stock bank,False,False,0.3227486121839514,5
1914,J. Henry Schröder & Co,Union Discount Co. of London,Emigre: German & Central European,British: discount house,False,False,0.3639126714370255,7
1914,J. Henry Schröder & Co,National Provincial Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3227486121839514,5
1914,J. Henry Schröder & Co,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.32646431254950525,9
1914,J. Henry Schröder & Co,Royal Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3227486121839514,5
1914,J. Henry Schröder & Co,Union Bank of Australia,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.47809144373375745,4
1914,J. Henry Schröder & Co,London & River Plate Bank,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3651483716701107,4
1914,King & Foa,"Reeves, Whitburn & Co",Emigre: Greek & Levantine,British: private / merchant (native),False,False,0.4789207443461594,17
1914,King & Foa,Samuel Montagu & Co,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.38575837490522974,10
1914,King & Foa,"Smith, St Aubyn & Co",Emigre: Greek & Levantine,British: discount house,False,False,0.4763305116224668,18
1914,King & Foa,White & Shaxson,Emigre: Greek & Levantine,British: discount house,False,False,0.3105295017040594,9
1914,King & Foa,Mercantile Bank of India,Emigre: Greek & Levantine,Colonial / Imperial bank,False,False,0.4382504900892777,11
1914,King & Foa,National Bank of India,Emigre: Greek & Levantine,Colonial / Imperial bank,False,False,0.3086066999241838,10
1914,King & Foa,Ryder & Co,Emigre: Greek & Levantine,British: discount house,False,False,0.3585685828003181,9
1914,King & Foa,London Hanseatic Bank,Emigre: Greek & Levantine,Foreign bank (1914 wartime),False,False,0.34992710611188255,6
1914,King & Foa,National Discount Co.,Emigre: Greek & Levantine,British: discount house,False,False,0.5265602957000086,19
1914,King & Foa,Union Discount Co. of London,Emigre: Greek & Levantine,British: discount house,False,False,0.48197897496024894,19
1914,King & Foa,William Brandt's Sons & Co,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.3256694736394648,7
1914,King & Foa,London County & Westminster Bank,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.5309942440535915,30
1914,King & Foa,Parr's Bank,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.49559462778335206,28
1914,King & Foa,National Provincial Bank,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.5354496700964052,17
1914,King & Foa,Royal Bank of Scotland,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.472455591261534,15
1914,King & Foa,Lloyds Bank,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.5069967213040163,23
1914,King & Foa,London & Brazilian Bank,Emigre: Greek & Levantine,Colonial / Imperial bank,False,False,0.3273268353539886,6
1914,King & Foa,London & River Plate Bank,Emigre: Greek & Levantine,Colonial / Imperial bank,False,False,0.44543540318737396,10
1914,King & Foa,London Joint Stock Bank,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.37038926633581065,11
1914,King & Foa,National Bank of Scotland,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.3367175148507369,10
1914,King & Foa,Union of London & Smiths Bank,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.47734617212907854,32
1914,King & Foa,London & South Western Bank,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.3217447260438934,10
1914,King & Foa,Standard Bank of South Africa,Emigre: Greek & Levantine,Colonial / Imperial bank,False,False,0.31180478223116176,7
1914,King & Foa,Union Bank of Scotland,Emigre: Greek & Levantine,British: clearing / joint-stock bank,False,False,0.3256694736394648,7
1914,"Kleinwort, Sons & Co",London County & Westminster Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.5538186196949965,26
1914,"Kleinwort, Sons & Co",National Discount Co.,Emigre: German & Central European,British: discount house,False,False,0.333518672982535,10
1914,"Kleinwort, Sons & Co",Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.4473150389844202,21
1914,"Kleinwort, Sons & Co","Smith, St Aubyn & Co",Emigre: German & Central European,British: discount house,False,False,0.3503113654141651,11
1914,"Kleinwort, Sons & Co",Union of London & Smiths Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.5026516859320048,28
1914,"Kleinwort, Sons & Co",Lloyds Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.34486277090023915,13
1914,"Kleinwort, Sons & Co",London Joint Stock Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.36469840431289846,9
1914,"Kleinwort, Sons & Co",Union Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3359355065735126,6
1914,König Brothers,Yokohama Specie Bank,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.5163977794943222,2
1914,Lloyds Bank,London & South Western Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.38724105467742453,13
1914,Lloyds Bank,London County & Westminster Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.5735393346764044,35
1914,Lloyds Bank,London Joint Stock Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.40526179615255725,13
1914,Lloyds Bank,National Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.40526179615255725,13
1914,Lloyds Bank,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.6063130109436276,37
1914,Lloyds Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.35228354422576563,15
1914,Lloyds Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.6490944997878026,47
1914,Lloyds Bank,London & Brazilian Bank,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.3535533905932738,7
1914,Lloyds Bank,National Discount Co.,British: clearing / joint-stock bank,British: discount house,False,False,0.30789480347447123,12
1914,Lloyds Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.46656947481584343,16
1914,Lloyds Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4374088826398532,15
1914,London & Brazilian Bank,London & River Plate Bank,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.6123724356957946,6
1914,London & Brazilian Bank,London County & Westminster Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3244428422615251,8
1914,London & Brazilian Bank,Mercantile Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.45643546458763845,5
1914,London & Brazilian Bank,Parr's Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3244428422615251,8
1914,London & Brazilian Bank,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.45184805705753195,7
1914,London & Brazilian Bank,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.30316953129541624,5
1914,London & Brazilian Bank,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.34874291623145787,6
